id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer
sns1064_00046,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de los inhibidores selectivos de la recaptación de serotonina (ISRS) frente al placebo?",k) ¿Es factible la implementación de la opción?,Sí.,"No se identificaron estudios que respondieran a la pregunta.

Algunos ISRS, como la paroxetina y el escitalopram, tienen indicación en ficha técnica para el tratamiento de los adultos con TAG. Otros, como la sertralina, el citalopram, la fluvoxamina, la fluoxetina o la vilazodona, no tienen esta indicación aprobada. Además, la vilazodona no está comercializada en España. Por tanto, cuando el médico responsable del tratamiento, bajo su exclusiva responsabilidad, considerara indispensable la utilización de la sertralina, el citalopram, la fluvoxamina o la fluoxetina, debe justificar en la historia clínica la necesidad de su uso e informar al paciente de los posibles beneficios y los riesgos potenciales del fármaco, obteniendo su consentimiento conforme a la Ley 41/2002, de 14 de noviembre, básica reguladora de la autonomía del paciente y de derechos y obligaciones en materia de información y documentación clínica, y al Real Decreto 1015/2009, de 19 de junio, por el que se regula la disponibilidad de medicamentos en situaciones especiales.",,,
sns1064_00047,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada del mindfulness?",k) ¿Es factible la implementación de la opción?,Variable.,"No se identificaron estudios que respondieran a la pregunta.

El GAG considera que la implementación del mindfulness en AP requiere de la disponibilidad de profesionales capacitados y GUÍAS DE PRÁCTICA CLÍNICA EN EL SNS 76 con experiencia en esta modalidad de tratamiento, así como tiempo adecuado para su aplicación. La presencia del profesional de psicología clínica en AP, actualmente como proyecto piloto en algunas CCAA, ayudaría a que la recomendación se implementase sin dificultades.",,,
sns1064_00048,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada del extracto de camomila frente a placebo?",c) ¿Cuál es la certeza global en la evidencia sobre los efectos?,Muy baja.,"La calidad global de la evidencia fue considerada muy baja, calificación otorgada a todos los desenlaces clave informados debido a que, el número total de pacientes incluidos entre todos los estudios es menor que el número de pacientes generados por el cálculo convencional del tamaño de la muestra (tamaño óptimo de información; ansiedad: 348; respuesta: 641; eventos adversos: 263 participantes en cada grupo, respectivamente) y existe riesgo de sesgo en los estudios debido a un posible informe selectivo de los resultados y la insuficiencia de la información en el dominio de ocultación de la asignación. Por desenlace, la calidad de la evidencia fue considerada muy baja para los desenlaces de ansiedad, respuesta y efectos adversos con seguimiento medio de 8 semanas y en un rango de 8 a 25 semanas. La calidad de la evidencia fue considerada moderada para el desenlace efectos adversos con un seguimiento medio de 25 semanas.",,,
sns1064_00049,SNS1064,test,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada del kava frente al placebo?",f) ¿Cuál es la magnitud de los recursos requeridos (costes)?,Desconocido.,"No se identificaron estudios que respondieran a la pregunta.

Al ser un producto no financiado, el coste de este tratamiento sería asumido íntegramente por el paciente. Pueden existir distintas presentaciones y combinaciones con otras plantas medicinales. Existen distintos canales de venta y los precios pueden varían considerablemente.",,,
sns1064_00050,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de la terapia de relajación?",c) ¿Cuál es la certeza global en la evidencia sobre los efectos?,Muy baja.,"La calidad global de la evidencia fue considerada muy baja. Esto es consecuencia de las limitaciones metodológicas inherentes al diseño de los estudios. Existen limitaciones relacionadas con el riesgo de sesgo de realización ya que en los estudios es inherente la imposibilidad de llevar a cabo el cegamiento de los pacientes y del personal. Por desenlace, la calidad de la evidencia fue considerada baja para ansiedad (evaluación clínica y autoinformada), preocupación y depresión postintervención; y muy baja para el desenlace remisión.",,,
sns1064_00051,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de la terapia de aceptación y compromiso?",b) ¿Cuál es la magnitud de los efectos indeseables esperados?,Insignificante.,"No se han podido identificar estudios que informen el desenlace tasa de efectos adversos.

El GAG considera que los efectos adversos de la terapia de aceptación y compromiso son muy improbables.",,,
sns1064_00052,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de los inhibidores de la recaptación de serotonina y noradrenalina (IRSN) frente al placebo?",a) ¿Cuál es la magnitud de los efectos deseables esperados?,Moderada.,"Se consideraron 19 ECA con un total de 7.809 personas con TAG, 4.523 de ellas tratadas con algún IRSN y 3.286 con placebo (143,149–166). Catorce de los ensayos (n= 4.223) (143,149,150,153,154,156,157,159–162,164–166) evalúan la venlafaxina y 8 la duloxetina (n= 3.586) (149–151,154,155,158,163,167). Los resultados muestran que, en adultos con TAG, el tratamiento con IRSN frente al placebo: Reduce los niveles de ansiedad (efecto pequeño). o En el caso de la duloxetina, no supera el umbral de decisión clínica. Aumenta la probabilidad de respuesta (164 pacientes más por cada 1.000). Aumenta la probabilidad de remisión (134 pacientes más por cada 1.000). Incrementa los niveles de CVRS (efecto pequeño). o En el caso de la duloxetina, no supera el umbral de decisión clínica. Aumenta el riesgo de eventos adversos (222 pacientes más por cada 1.000). o En el caso de la venlanfaxina, aumenta el riesgo de eventos adversos sexuales (120 pacientes más por cada 1000). En el análisis de subgrupo no se observaron diferencias en los desenlaces considerados claves entre los pacientes que recibieron diferentes dosis de duloxetina, pero sí en el caso de la venlafaxina como se muestra a continuación: Niveles de ansiedad 75 mg: efecto pequeño 75-225 mg: efecto pequeño Probabilidad de respuesta 75 mg: 143 pacientes más por cada 1.000 150 mg: 105 pacientes más por cada 1.000 75-225 mg: 162 pacientes más por cada 1.000 Riesgo de eventos adversos 75 mg: 284 pacientes más por cada 1.000 150 mg: 275 pacientes más por cada 1.000 225 mg: 248 pacientes más por cada 1.000 75-225 mg: 295 pacientes más por cada 1.000 Para más información se pueden consultar los perfiles de evidencia GRADE disponibles en el material metodológico.",,,
sns1064_00053,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de la medicina herbal oriental frente a los ansiolíticos y al placebo?",f) ¿Cuál es la magnitud de los recursos requeridos (costes)?,Desconocido.,"No se identificaron estudios que respondieran a la pregunta.

Al ser un producto no financiado, el coste de este tratamiento sería asumido íntegramente por el paciente. Pueden existir distintas presentaciones del producto, concentraciones y combinaciones con otras plantas medicinales. Existen distintos canales de venta y los precios pueden varían considerablemente.",,,
sns1064_00054,SNS1064,dev,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de la terapia psicodinámica?",a) ¿Cuál es la magnitud de los efectos deseables esperados?,Insignificante.,"Se consideró el estudio de Durham (1994) (n= 85) (124) que compara la terapia psicodinámica con la TCC, y ofrece análisis separadamente para subgrupos con alto o bajo contacto con el terapeuta. Los resultados muestran que el tratamiento con terapia psicodinámica con alto contacto con el terapeuta frente a TCC en adultos con TAG: − No modifica los niveles de ansiedad. − No modifica la probabilidad de respuesta. − No modifica la probabilidad de remisión. GUÍAS DE PRÁCTICA CLÍNICA EN EL SNS 68 − No modifica los niveles de CVRS. Para más información se pueden consultar los perfiles de evidencia GRADE disponibles en el material metodológico.",,,
sns1064_00055,SNS1064,dev,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de las BZD frente al placebo?",g) ¿Cuál es la certeza en torno a la evidencia sobre los recursos,No hay estudios incluidos.,No se encontró evidencia sobre el uso de los recursos durante el tratamiento con BZD en España.,,,
sns1064_00056,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de la terapia cognitivo conductual (TCC)?",j) ¿Es aceptable la opción para los agentes implicados?,Probablemente sí.,"El porcentaje acumulado de abandonos en TCC-i, en los ECA considerados, fue del 15,9%, no significativamente diferente del obtenido en los grupos de control (13,5%). Con respecto a la TCC-c, no se han identificado estudios que evalúen específicamente la aceptabilidad de la TCC-c para el TAG. Sin embargo, en los ECA considerados, el porcentaje de abandonos en el grupo de TCC-c fue del 14,6%, significativamente superior al de los grupos de control (3,6%, p= 0,002). Dos estudios evaluaron la satisfacción de los pacientes con el tratamiento, obteniendo un 87% y 85% de pacientes muy o mayormente satisfechos, respectivamente (112,113). Se considera que TCC-c puede ser menos aceptable para personas con baja alfabetización digital, aunque por otra parte podría ser especialmente útil para personas con dificultades para desplazarse o que vivan GPC PARA EL TRATAMIENTO DEL TRASTORNO DE ANSIEDAD GENERALIZADA EN ATENCIÓN PRIMARIA 51 en áreas alejadas, por tanto, con dificultad de acceso a la modalidad de TCC presencial, o que prefieran un menor contacto personal. En relación a la TCC-t, tampoco se han identificado estudios donde se evalúe concretamente la aceptabilidad de la TCC-t. Sin embargo, en los ECA considerados, el porcentaje acumulado de abandonos fue del 22% en el grupo de TCC-t, frente al 13,9% en los grupos de control, diferencia no significativa. Ambos estudios evaluaron la satisfacción del paciente con el cuestionario Client Satisfaction Questionnaire (CSQ), obteniendo una alta satisfacción (27 y 28 puntos, respectivamente, en una escala de 8-32 (114,115).

Según el estudio cualitativo realizado por el GAG, la psicoterapia cuenta con mayor grado de aceptabilidad que los fármacos. Las siguientes características la hacen más aceptable: − La accesibilidad de los profesionales en periodos de crisis de ansiedad (aumentando el número de sesiones o acceso telefónico en momentos agudos). − El recibir sesiones periódicas semanales durante una primera etapa hasta que se consigan manejar los síntomas más importantes. − La dotación de información y herramientas adaptadas a las particularidades del TAG y a las experiencias personales concretas. − La existencia de un seguimiento a largo plazo: oportunidad de retomar la relación terapéutica ante recaídas o crisis de ansiedad.",,,
sns1064_00057,SNS1064,train,ansiedad.txt,"En adultos con TAG, ¿cuál es la efectividad y seguridad comparada de las BZD frente al placebo?",a) ¿Cuál es la magnitud de los efectos deseables esperados?,Pequeña.,"Se consideraron 21 ECA entre los que se reclutó a un total de 2.193 personas con TAG; 1.148 tratados con BZD y 1.045 con placebo (88,156,173–191). De los 21 estudios, 10 evalúan el efecto del diazepam (88,156,173,176,180,182,183,186,187,191), 5 el del alprazolam (174,175,178,184,185), otros cinco el lorazepam (177,179,188–190) y, por último, 3 el bromazepam (179–181). Los resultados muestran que el tratamiento con BZD frente al placebo en adultos con TAG: Reduce los niveles de ansiedad (efecto pequeño). o En el caso del lorazepam, el efecto es moderado. Aumenta la probabilidad de respuesta (190 pacientes más por cada 1.000). GPC PARA EL TRATAMIENTO DEL TRASTORNO DE ANSIEDAD GENERALIZADA EN ATENCIÓN PRIMARIA 103 o En el caso de alprazolam, no se obtiene cambio en la probabilidad de respuesta. Aumenta el riesgo de eventos adversos (164 pacientes más por cada 1.000). o En el caso de diazepam, aumenta en 285 pacientes más por cada 1.000. o En el caso de lorazepam, aumenta en 281 pacientes más por cada 1.000. o En el caso de bromazepam, aumenta en 319 pacientes más por cada 1.000. o En el caso de alprazolam, no se obtiene cambio en el riesgo de eventos adversos. Para más información se pueden consultar los perfiles de evidencia GRADE disponibles en el material metodológico.",,,
