id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer,year,correct_option
sns1064_00866,SNS1064,train,manejo_ictus.txt,AIT edo iktus egonkorra duela 48 ordu baino gehiago sintomak hasteari buruzko susmoa duen pertsona bat lehenbailehen ospitaleko arretara bideratu behar al da?,j) Onargarria al da inplikatutako interes-taldeentzako aukera?,Seguruenik bai.,"Australiako gidan adierazten denez, IZT edo iktus arina jasan duten pertsonek eta haien familiek adierazi dute garrantzitsua dela balorazioa eta diagnostikoa goiz egitea, beste gertaera bat prebenitzeko. Iktusaren zeinu eta sintomak garaiz hezteko beharra azpimarratzen da, baita iktus berri bat izateko arriskuaren azalpen argiak eta denboraren garrantzia ere arrisku-maila desberdinak dituztenetan. Itxarote-denbora estresagarria izan daiteke soinu-pertsona horientzat, eta kontuan hartu beharko litzateke (47). Uste da neurri hori onartu egingo luketela iktusen zeinuek eta sintomek, bai eta osasun-profesionalek ere, baldin eta horrek EKINA GUNEEN arreta eta ESKERRIAK hobetzen baditu.",,,,,
sns1064_00867,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,h) Esku-hartzearen kostu-eraginkortasunak laguntzen al du esku-hartzea edo konparazioa?,Ez dakizu.,Ez da identifikatu kostu-eraginkortasunari buruzko azterlanik. Ez da kostu-eraginkortasunari buruzko azterlanik identifikatu.,,,,,
sns1064_00868,SNS1064,train,manejo_ictus.txt,Zein botika dira eraginkorrak iktus osteko min zentralaren tratamenduan?,a) Zein da espero diren efektuen tamaina?,– Amitriptilina vs. plazeboa: moderatuak. – Pregabalina vs. plazeboa: txikiak. – Carbamazepina vs. plazeboa: hutsalak. – Lamotrigina vs. plazeboa: moderatuak. – Levetiracetam vs. plazeboa: hutsalak. – Amitriptilina vs. Carbamazepina: hutsalak.,"– Amitriptilina vs. plazeboa: minaren murrizketa lau astera hobetzen duten pazienteen ehunekoa handitzen da (azterketa bat; n30 paziente; RR 10, IC95 1,46tik 68,69ra) (51). – Plazebo plazeboaren aurreko pregabalina bidezko tratamenduaren eragina polemikoa da, izan ere, azterketa batean nabarmen murrizten da (DM 2,18; ICpinaren %  3,80) tratamenduaren %                   ;                  ;      ;         (Az;  (Az; z; z; z; z; zb; z; z; z; z; z; zb; z; z; z, z; z, z; z; z, z; (z; z, z, (z; z; z, z, z; z;,,, z; z,, z;, z; ;;; z; ;, ; n; n; n;, ; ; ; ; ; n; ; ; ;;;; n; ';;;;;;;;;; ';;;;;;; ';;;; ';;;;;;;;;;;;;;;; ';;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",,,,,
sns1064_00869,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten pertsonen kasuan, hipergluzemiaren tratamendua hasi behar al da AP/aurre-ospitaletik? Zein zifratatik abiatu behar da hipergluzemia?",a) Zein da espero diren efektuen tamaina?,Garrantzi gutxikoak dira.,"European Academy of Neurology (EAN) eta European Stroke Organiza-tion 2017 (DBH) erakundeen gidak azterketa bakarra identifikatzen du ospitale aurreko eremuan (31) zain barneko intsulina edo larruazalpeko intsulina emateari buruz, eta horrek pertsonetan duen eragina iktus akutua eta hipergluzemia duten nasetan. Ikusten da zain barne-tratamendua duen taldearen glukosa-kontzentrazioa nabarmen murrizten dela 1,9 mmol/hiper-kontrolean, hau da, % 3,5etik 0,27ra bitartekoa, L-ko e-kontrolean 1, ez-kontrolekontrolean 1, 111mmmmmmmmmm, eta 1mmmmmmmmmmmmmmmmssssss, s-kons-tan; eta 1111111mmmmmmmmmmmmmmmmmmmmmmmmmmmsssssssssss11s11111111s111s;ft1sss11didididididididididididididididididididididididisftftmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm",,,,,
sns1064_00870,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten pertsonen kasuan, hipergluzemiaren tratamendua hasi behar al da AP/aurre-ospitaletik? Zein zifratatik abiatu behar da hipergluzemia?",g) Zein da eskatutako baliabideei buruzko ebidentziaren kalitate orokorra (kostuak)?,Ez dira azterlanak sartu.,Ez dira azterlanak sartu. Ez dira kontuan hartu.,,,,,
sns1064_00871,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,i) Zein izango litzateke ekitateak osasunean izango lukeen eragina?,Ez dakizu.,Ez da azterketarik identifikatu bekatuan. Ez dira kontuan hartu.,,,,,
sns1064_00872,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,k) Aukera inplementa daiteke?,Seguruenik bai.,"Kontua da botikak preskribatzea, erantzuna monitorizatzea eta bigarren mailako efektuak baloratzea; beraz, aukera hori egingarria dela uste da. Hala ere, baimendutakoak ez diren konposizioetan erabiltzen denean, pazienteari jakinarazi behar zaio onuraren eta arrisku potentzialen magnitudeari buruzko ziurgabetasunari buruz, haren baimen informatua jaso behar da (ahozkoa izan daiteke) eta informazio hori pazientearen historia klinikoan islatu behar da (1015/2009 Errege Dekretua, sendagaiak baldintza berezietan erabiltzeari buruzkoa).",,,,,
sns1064_00873,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,k) Aukera inplementa daiteke?,Aldatu egiten da.,"Willeit et al.-en (94), iktus bat frijitu zuten pertsonak diziplina anitzeko hitzordu presentzial batera joaten ziren (iktusean espezialistak ziren medikuekin, erizaintzako langileekin, fisioterapia okupazionaleko eta lo-gopediako langileekin), bizpahiru orduz paziente eta zaintzaileentzat, ekitaldia gertatu eta hiru hilabetera, iktusaren etiologia berriz ebaluatzeko. Feng et al. al. (93) esku-hartze integratuko talde bat antolatzen zen (neurologiako langileak, terapia okupazionaleko langileak, AP-medikuntzako medikuntzakoak, etab.), eta, bertan, ospitaleko buruak, ospitaleko langileek eta ospitaleko arduradunek parte hartzen zuten.",,,,,
sns1064_00874,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,f) Zein da eskatutako baliabideen magnitudea (kostuak)?,Ez dakizu.,"Ez dira azterlanak identifikatu, ez dira kontuan hartu.",,,,,
sns1064_00875,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,l) Zein da eskatutako baliabideei buruzko ebidentziaren kalitatea (kostuak)?,Ez dira azterlanak sartu.,Ez da azterketarik identifikatu bekatuan. Ez dira kontuan hartu.,,,,,
sns1064_00876,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,a) Zein da espero diren efektuen tamaina?,Moderatua da.,"Chun et al. (86) ikerlanak antsietatearen puntuazioan Hamilton Anxiety Rating Scale (HAMA) eskalarekin eragin handiena duela erakusten du, pa-roxetinarekin tratamendua eta psikoterapia paroxetinarekin konbinatuz (DEM 4,79; IC95% 5,87tik 3,71ra) (90). Ez dira kontuan hartu.",,,,,
sns1064_00877,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,e) Zein da ebidentziaren kalitate globala zuzeneko edozein onura inportanterako?,Azterlanak ez daude barne.,"Ospitalean disfagia-baheketa egiten den iktus akutua duten pertsonen kasuan, murriztu egiten da iktus ondoko pneumoniaren arriskua, 72 PRAKTIKA KLINIKOKO GIDAK HILTZEAN eta dependentzian, bai eta ospitaleko egonaldiaren iraupena ere.",,,,,
sns1064_00878,SNS1064,train,manejo_ictus.txt,Baliagarriak al dira ospitale aurreko eskalak APren inguruan (kontsulta presentziala eta telefono bidezkoa)?,n) Zein izango litzateke ekitatearen gaineko eragina osasunean?,"Seguruenik handituko litzateke, bai.","Ez dira azterlanak identifikatu. Ez dira azterlanak identifikatu. Suposatzen da praktika bat estandarizatzean eta profesional askok erabil ditzaketen tresnak aplikatzean, arreta antzekoagoa eta bidezkoagoa izango litzatekeela pertsona guztientzat. Erabilitako ferra-errentek, gainera, S onena izango balute, emaitzak ere hobetu ahal izango lirateke eta ekitatea handitu. ñ) Proba onargarria al da funtsezko interes-taldeentzat? Ikerketarik identifikatu ez den arren, tresna horiek dagoeneko erabiltzen ari dira, eta, beraz, inplementazio orokorrerako gomendio bat egitea onargarria izango litzateke guztiontzat.",,,,,
sns1064_00879,SNS1064,train,manejo_ictus.txt,APtik berehala hasi behar al da tratamendu antiagregatzailea iktus akutua duten pertsonengan?,g) Zein da eskatutako baliabideei buruzko ebidentziaren kalitatea?,Ez dira azterlanak sartu.,"Ezin da baloratu, ez direlako sartu estu-jainkosa.",,,,,
sns1064_00880,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,h) Esku-hartzearen kostu-eraginkortasunak laguntzen al du esku-hartzea edo konparazioa?,Seguruenik bai.,"RS batek (71) bi azterketa egiten ditu: lehena, kostuen aurrezkiaren analisia, AEBetan egina (72), eta, bestea, Poloniako kostu-erabilgarritasunaren analisian oinarritutako mo-dela (73). Gomazko lodigarri bat erabiltzea, dietaren testura aldatzeko, kostu-eraginkorra zen Poloniako ordaintzaile publikoaren ikuspuntutik (kostu-erabilgarritasunaren ratio gehitzailea, 21387 PLNtik 20977 PLNra, QALY irabazita, edo 4750-4660 eurora, Polonian ezarritako mugaren azpitik, 147,024 PLN AVAC bakoitzeko) (73).",,,,,
sns1064_00882,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten eta APra joaten diren eta presio arterial altua (PA) duten pertsonen tratamendua hasi behar al da? Zein zifratatik abiatuta hartu behar da kontuan hipertentsio arteriala? Tratatzea erabakitzen bada, zer botika erabili behar dira?",j) Onargarria al da aukera alderdi interesdun guztientzat?,Ez dakizu.,Ez da identifikatu. Ez dira kontuan hartu.,,,,,
sns1064_00883,SNS1064,train,manejo_ictus.txt,APtik berehala hasi behar al da tratamendu antiagregatzailea iktus akutua duten pertsonengan?,d) Pazienteek nola baloratzen duten zalantza edo aldakortasun handia al dago?,Ziurgabetasuna edo aldakortasuna ziurrenik ez dira garrantzitsuak.,"Pektuaren ebidentziarik ez da identifikatu, eta uste da ez litzatekeela aldatuko iktusa izan duten pertsonen iritzia, kontuan hartutako ondorioekin.",,,,,
sns1064_00884,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,j) Onargarria al da alderdi interesdunentzako aukera?,Seguruenik bai.,Ez da horri buruzko azterlanik sartu. Ez dira kontuan hartu.,,,,,
sns1064_00885,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten pertsonen kasuan, hipergluzemiaren tratamendua hasi behar al da AP/aurre-ospitaletik? Zein zifratatik abiatu behar da hipergluzemia?",d) Pazienteek nola baloratzen duten zalantza edo aldakortasun handia al dago?,"Ziurrenik, ziurgabetasuna edo aldakortasuna ez dira garrantzitsuak.","Ez da identifikatu bekatu-aberearen ebidentziarik. Pazienteen iritzia ez litzatekeela aldatuko uste da, kontuan hartutako amaierak kontuan hartuta.",,,,,
sns1064_00887,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,k) Aukera inplementa daiteke?,Seguruenik bai.,"Ez da identifikatu.

Uste da posible izango litzatekeela bilketa inplementatzea. PRAKTIKA KLINIKOKO GIDA, LEHEN ARRETAKO ICTUSAREN MANEJOARI BURUZ 115 8. Estrategia diagnostikoak eta terapeutikoak. Atal honetan, iktusen susmoaren aurrean jarraitu beharreko estrategiari eutsi zaio, dagoeneko gidaren aurreko bertsioan deskribatu zenari, eta, horrez gain, ISTRIPUAREN Jarraipenerako irizpideak azpimarratu dira (Akutua/komunikatua), GIDAPUZKO PREZIOAREN 1.6. Hedapen eta inplementazio estrategia Osasun arloko profesionalek GPCetan egiten diren gomendioekin bat egin dezaten, beharrezkoa da horiek erabiliko diren ingurunean dauden oztopoak ikustera bideratutako inplementatzeko estrategia bat edukitzea. Kasu honetan, honako esku-hartze hauek hartuko dira kontuan: osasun-agintariek komunikazio-bitartekoei gida aurkeztea. Lehen Mailako Arretako eta Osasun Zerbitzuetako Zuzendaritzei eta Zuzendariordetzei gidaliburua aurkeztea. Gidaliburuetan, terapia-gidaritzan, psikiatran eta abarretan parte hartzen duten pertsonentzako aurkezpen instituzionala. Ezarpenaren eraginkortasuna ebaluatzea, erabaki klinikoak hartzeko laguntza-sistemak ezarriz, gida eta AP. 9.2. Adierazleen proposamena atalean erabilitako in-formatikako programan hautatutako adierazleak integratuz. Gida honetan adierazle batzuk aurkezten dira, iktusa jasan duen pertsonak jasotzen duen osasun-arreta ebaluatu ahal izateko, bai eta gidan egiten diren gomendioak ezartzeak izan dezakeen eragina ere. Kontua ez da ebaluazio zehatza egiteko adierazleak proposatzea; aitzitik, APKLAN KONTZIENTZIA-ADIERAZPEN bat jaso duten pertsonei ematen zaien arreta neurtzeko erabil daitezkeen langile klinikoei eta kudeatzaileei tresna bat ematea gomendatzen zaie. Hori dela eta, zenbait adierazletan iktusaren susmoa duten pertsonengan neurketa egingo zela adierazi zen izendatzailean, baina azken diagnostikoa dutenengan egingo da. Kasu horiek izartxo batekin () markatu dira. Hala, proposatu diren adierazleak hauek izan dira: 1. Ospitale aurreko eskalak erabiltzea AP Formula ID a x 100/b-n ictusa izan dezaketen pertsonentzat, non:",,,,,
sns1064_00888,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,b) Zein da espero ez diren efektuen magnitudea?,Ez dakizu.,"Ez da identifikatu psikoterapiaren gehikuntzaren ondorio kaltegarriak deskribatzen dituen ikerketarik, ziurrenik psikoterapiak ez du pazientearengan ad- bertso efekturik izango.",,,,,
sns1064_00889,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten pertsonen kasuan, hipergluzemiaren tratamendua hasi behar al da AP/aurre-ospitaletik? Zein zifratatik abiatu behar da hipergluzemia?",c) Zein da efektuei buruzko ebidentziaren kalitate orokorra?,Oso baxua. 48 PRAKTIKA KLINIKOKO GIDAK SNSn,"Ez dago azterketarik hipergluzemiaren tratamenduaren amaiera klinikoen gainean hasierako ni-bel gluzemikoaren araberako eragina konparatzen duenik, nahiz eta ikerketa batzuk gluze-miaren mailak amaiera interesgarrietan duen eraginari buruzkoak izan eta azterketa batzuek frogatzen duten tratamenduak ez duela onurarik lortzen ohikoaren aldean.",,,,,
sns1064_00890,SNS1064,train,manejo_ictus.txt,AIT edo iktus egonkorra duela 48 ordu baino gehiago sintomak hasteari buruzko susmoa duen pertsona bat lehenbailehen ospitaleko arretara bideratu behar al da?,f) Zein da eskatutako baliabideen magnitudea (kostuak)?,Kostu eta aurrezki hutsalak.,"EXPRESS azterlanak adierazten du 2. fasean (bizitza-itxaropena ezartzen den eta tratamendua premiaz hasten den fasean) ospitaleratze-egunak murriztu egin zirela, bai iktus errepikariaren ondorioz (ospitaleratze-egun gutxiago (672 vs. 1957 egun; p0,017), bai arrazoi baskularren ondorioz (427 vs 1365 egun; P0,016). Hala, pertsona bakoitzeko 624 liberako aurrezkia kalkulatu zen (p0,028) (42,2 urte) 2. fasean, 43. fasean irabazitako AVACen kopurua 5,06koa izan zen, eta estatistikoki 0,41eko diferentzia, P0,0. 3,49, 0,53ko diferentzia) bai (P0,043). Kostuei dagokienez, klinika eta ez-baskularren ondoriozko ospitalizazioen kostua handiagoa izan zen 2. faserako, 1. fasekoarekin alderatuta (755 vs. 582  eta 15025 vs 13786, hurrenez hurren). Hori dela eta, estatistikoki esanguratsua ez den (P0,49) arrazoi ez-hospitaleratzeen kosturako aurkitutako aldea 2. faserako infekzio-ibaia izan zen, 1. faserako (4619 vs 5478 ), eta aldea -860  ez dago oso esanguratsua (P 0,49).

Ez dira kontuan hartu.",,,,,
sns1064_00891,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,k) Aukera inplementa daiteke?,Seguruenik bai. PRAKTIKA KLINIKOKO GIDA LEHEN ARRETAKO ICTUSAREN MANEJOARI BURUZ 101,Kontuan hartu behar da APtik eman daitekeen psikoterapiarik badagoen edo pertsona dagokion espe-cialistara bideratu behar den.,,,,,
sns1064_00892,SNS1064,train,manejo_ictus.txt,AIT edo iktus egonkorra duela 48 ordu baino gehiago sintomak hasteari buruzko susmoa duen pertsona bat lehenbailehen ospitaleko arretara bideratu behar al da?,c) Zein da kalitate globala efektuei buruzko ebidentzian?,Moderatua da.,"Argitaratutako RS ugariek (40, 41, 45, 46) adierazten dute iktus-gertaera berri bat gertatzeko arriskua handia dela AIT baten sintomak hasi ondorengo lehen astean, eta ikusi da AIT edo iktus arin bat izan duten pertsonen tratamenduaren deribazioa eta premiazko hasierak eragin handia duela interes-amaieretan; beraz, behaketa- eta ipurtzulo-azterketa bat izan arren, ebidentzia globalaren kalitatea moderatua dela uste da (41-43).",,,,,
sns1064_00894,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten pertsonen kasuan, hipergluzemiaren tratamendua hasi behar al da AP/aurre-ospitaletik? Zein zifratatik abiatu behar da hipergluzemia?",k) Aukera inplementa daiteke?,Ez dakizu.,"Ez da identifikatu.

Ez dira kontuan hartu. 5.3. Tratamendu antiagregatzailea Iktus iskemikoaren susmoa duten pertsonen aurkako hemorragia goiztiarra emateak iktusa errepikatzeko arriskua murritz lezake. Hala ere, tratamendu horrek garezur barneko odoljario sintomatiko eta estrakranial larrien kopurua areagotzea ere ekar dezake, batez ere iktusiaren jatorria zein den ez badakigu, eta intragregazio bidezko tratamendua egiten ari den pertsona bat bada. Ebidentziaren kalitatea: ebidentzian konfiantza oso txikia da, izan ere, International Stroke Trial (IST) eta Chinese Acute Stroke trial (CAST) ikerketetako pazienteen azpianalisi bat sartu zen, non ez zen garuneko odoljarioa baztertu ausazkotzea baino lehen (37). Onura eta arriskuen arteko balantzea: azido azetilsalizilikoak (AAS) beste iktus batzuen in-zidentzia murrizten zuela zirudien (bat % 0,3) vs zortzi (% 2,2) (37) eta ez zuen uste tratamendua kentzen duenik.",,,,,
sns1064_00896,SNS1064,train,manejo_ictus.txt,Baliagarriak al dira ospitale aurreko eskalak APren inguruan (kontsulta presentziala eta telefono bidezkoa)?,h) Zein da probaren ondorioei buruzko ebidentziaren kalitate orokorra?,Azterlanak ez daude barne.,"Proben S eta E datuak besterik ez ditugu, oro har, eta zenbait konparazio zehatzenak, baina ez dakigu proba horiek erabiltzeak zer-nolako eragina duen proba horiek ez erabiltzearen aurrean. Era berean, ez dakigu zer-nolako eragina duen proba horiek erabiltzeak pertsona horien erabilera eta emaitzak hobetzeko. Hori dela eta, ebidentzia kalitate baxukoa dela uste da.",,,,,
sns1064_00897,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten eta APra joaten diren eta presio arterial altua (PA) duten pertsonen tratamendua hasi behar al da? Zein zifratatik abiatuta hartu behar da kontuan hipertentsio arteriala? Tratatzea erabakitzen bada, zer botika erabili behar dira?",c) Zein da efektuei buruzko ebidentziaren kalitate orokorra?,Oso baxua da.,"Bi ECA dira, bata azterketa pilotu bat da, eta konfiantza-tarteak oso zabalak dira zenbatetsitako ORentzat, bai hiru hilabetera heriotza-tasarentzat, bai egoera funtzional onarentzat (0-2 hilabete bitartean), iktusaren osteko hiru hilabeteetan.",,,,,
sns1064_00898,SNS1064,train,manejo_ictus.txt,"Iktus akutuaren susmoa duten pertsonen kasuan, hipergluzemiaren tratamendua hasi behar al da AP/aurre-ospitaletik? Zein zifratatik abiatu behar da hipergluzemia?",d) Pazienteek nola baloratzen duten zalantza edo aldakortasun handia al dago?,"Ziurrenik, ziurgabetasuna edo aldakortasuna ez dira garrantzitsuak.","Ez da identifikatu bekatu-aberearen ebidentziarik, eta uste da ez litzatekeela aldakortasunik egongo kontuan hartutako amaierak dituzten pertsonen iritzian.",,,,,
sns1064_00899,SNS1064,train,manejo_ictus.txt,Nola ebaluatu behar da disfagia APtik?,j) Onargarria al da aukera alderdi interesdun guztientzat?,Seguruenik bai.,Ez da horri buruzko azterlanik sartu. Ez dira kontuan hartu.,,,,,
